STATION_ID,DURATION,SENSOR_NUMBER,SENS_SHORT_NAME,DATE TIME,VALUE,DATA_FLAG,UNITS,OBS DATE
MIL,E,7,REL SCH,2015-06-05 12:00,265,,CFS,
MIL,E,7,REL SCH,2015-06-10 21:00,270,,CFS,
MIL,E,7,REL SCH,2015-06-12 04:00,260,,CFS,
MIL,E,7,REL SCH,2015-06-15 13:00,270,,CFS,
MIL,E,7,REL SCH,2015-06-20 07:00,295,,CFS,
MIL,E,7,REL SCH,2015-06-25 10:00,275,,CFS,
MIL,E,7,REL SCH,2015-06-25 21:00,285,,CFS,
MIL,E,7,REL SCH,2015-06-27 11:00,260,,CFS,
MIL,E,7,REL SCH,2015-06-28 22:00,265,,CFS,
MIL,E,7,REL SCH,2015-07-01 07:00,270,,CFS,
MIL,E,7,REL SCH,2015-07-14 08:00,745,,CFS,
MIL,E,7,REL SCH,2015-07-14 16:00,"1,040",,CFS,
MIL,E,7,REL SCH,2015-07-15 09:00,"1,473",,CFS,
MIL,E,7,REL SCH,2015-07-15 15:00,"2,005",,CFS,
MIL,E,7,REL SCH,2015-07-18 09:00,"1,425",,CFS,
MIL,E,7,REL SCH,2015-07-19 11:00,"1,350",,CFS,
MIL,E,7,REL SCH,2015-07-20 10:00,"1,190",,CFS,
MIL,E,7,REL SCH,2015-07-29 18:00,"1,205",,CFS,
MIL,E,7,REL SCH,2015-07-30 16:00,"1,240",,CFS,
MIL,E,7,REL SCH,2015-07-31 11:00,"1,205",,CFS,
MIL,E,7,REL SCH,2015-08-06 17:00,"1,610",,CFS,
MIL,E,7,REL SCH,2015-08-07 14:00,"1,200",,CFS,
MIL,E,7,REL SCH,2015-08-08 17:00,"1,200",,CFS,
MIL,E,7,REL SCH,2015-08-14 16:00,"1,250",,CFS,
MIL,E,7,REL SCH,2015-08-15 13:00,"1,210",,CFS,
MIL,E,7,REL SCH,2015-08-23 08:00,"1,225",,CFS,
MIL,E,7,REL SCH,2015-08-29 09:00,975,,CFS,
MIL,E,7,REL SCH,2015-08-30 09:00,690,,CFS,
MIL,E,7,REL SCH,2015-08-31 09:00,250,,CFS,
MIL,E,7,REL SCH,2015-09-01 13:00,180,,CFS,
MIL,E,7,REL SCH,2015-09-12 12:00,165,,CFS,
MIL,E,7,REL SCH,2015-09-14 17:00,165,,CFS,
MIL,E,7,REL SCH,2015-09-21 01:00,175,,CFS,
MIL,E,7,REL SCH,2015-09-28 14:00,215,,CFS,
MIL,E,7,REL SCH,2015-09-29 10:00,193,,CFS,
MIL,E,7,REL SCH,2015-10-19 16:00,180,,CFS,
MIL,E,7,REL SCH,2015-10-29 13:00,165,,CFS,
MIL,E,7,REL SCH,2015-11-01 14:00,160,,CFS,
MIL,E,7,REL SCH,2015-11-05 16:00,150,,CFS,
MIL,E,7,REL SCH,2015-11-24 10:00,135,,CFS,
MIL,E,7,REL SCH,2015-11-29 12:00,155,,CFS,
MIL,E,7,REL SCH,2015-12-07 16:00,145,,CFS,
MIL,E,7,REL SCH,2015-12-08 16:00,145,,CFS,
MIL,E,7,REL SCH,2015-12-08 23:00,160,,CFS,
MIL,E,7,REL SCH,2015-12-23 01:00,165,,CFS,
MIL,E,7,REL SCH,2015-12-30 10:00,145,,CFS,
MIL,E,7,REL SCH,2016-01-03 17:00,120,,CFS,
MIL,E,7,REL SCH,2016-01-12 15:00,100,,CFS,
MIL,E,7,REL SCH,2016-01-15 08:00,130,,CFS,
MIL,E,7,REL SCH,2016-01-18 16:00,110,,CFS,
MIL,E,7,REL SCH,2016-01-18 18:00,90,,CFS,
MIL,E,7,REL SCH,2016-01-19 14:00,70,,CFS,
MIL,E,7,REL SCH,2016-01-20 16:00,110,,CFS,
MIL,E,7,REL SCH,2016-01-28 16:00,140,,CFS,
MIL,E,7,REL SCH,2016-02-01 10:00,93,,CFS,
MIL,E,7,REL SCH,2016-02-02 04:00,100,,CFS,
MIL,E,7,REL SCH,2016-02-04 04:00,90,,CFS,
MIL,E,7,REL SCH,2016-02-10 16:00,105,,CFS,
MIL,E,7,REL SCH,2016-02-11 12:00,125,,CFS,
MIL,E,7,REL SCH,2016-02-12 12:00,145,,CFS,
MIL,E,7,REL SCH,2016-02-15 18:00,178,,CFS,
MIL,E,7,REL SCH,2016-02-16 12:00,250,,CFS,
MIL,E,7,REL SCH,2016-02-19 10:00,280,,CFS,
MIL,E,7,REL SCH,2016-02-26 16:00,270,,CFS,
MIL,E,7,REL SCH,2016-02-27 16:00,270,,CFS,
MIL,E,7,REL SCH,2016-02-28 11:00,275,,CFS,
MIL,E,7,REL SCH,2016-03-02 16:00,247,,CFS,
MIL,E,7,REL SCH,2016-03-07 04:00,170,,CFS,
MIL,E,7,REL SCH,2016-03-08 04:00,130,,CFS,
MIL,E,7,REL SCH,2016-03-11 04:00,175,,CFS,
MIL,E,7,REL SCH,2016-03-12 04:00,200,,CFS,
MIL,E,7,REL SCH,2016-03-16 04:00,205,,CFS,
MIL,E,7,REL SCH,2016-03-17 04:00,175,,CFS,
MIL,E,7,REL SCH,2016-03-18 04:00,160,,CFS,
MIL,E,7,REL SCH,2016-03-19 04:00,185,,CFS,
MIL,E,7,REL SCH,2016-03-20 04:00,200,,CFS,
MIL,E,7,REL SCH,2016-03-22 04:00,200,,CFS,
MIL,E,7,REL SCH,2016-03-23 04:00,215,,CFS,
MIL,E,7,REL SCH,2016-03-24 04:00,230,,CFS,
MIL,E,7,REL SCH,2016-03-29 04:00,230,,CFS,
MIL,E,7,REL SCH,2016-03-30 04:00,250,,CFS,
MIL,E,7,REL SCH,2016-03-31 04:00,265,,CFS,
MIL,E,7,REL SCH,2016-04-01 04:00,290,,CFS,
MIL,E,7,REL SCH,2016-04-02 04:00,300,,CFS,
MIL,E,7,REL SCH,2016-04-04 04:00,412,,CFS,
MIL,E,7,REL SCH,2016-04-05 04:00,465,,CFS,
MIL,E,7,REL SCH,2016-04-06 04:00,330,,CFS,
MIL,E,7,REL SCH,2016-04-07 10:00,261,,CFS,
MIL,E,7,REL SCH,2016-04-08 10:00,393,,CFS,
MIL,E,7,REL SCH,2016-04-09 10:00,328,,CFS,
MIL,E,7,REL SCH,2016-04-10 10:00,262,,CFS,
MIL,E,7,REL SCH,2016-04-11 10:00,262,,CFS,
MIL,E,7,REL SCH,2016-04-12 10:00,252,,CFS,
MIL,E,7,REL SCH,2016-04-13 10:00,261,,CFS,
MIL,E,7,REL SCH,2016-04-14 10:00,261,,CFS,
MIL,E,7,REL SCH,2016-04-15 10:00,261,,CFS,
MIL,E,7,REL SCH,2016-04-16 10:00,261,,CFS,
MIL,E,7,REL SCH,2016-04-17 10:00,260,,CFS,
MIL,E,7,REL SCH,2016-04-18 10:00,262,,CFS,
MIL,E,7,REL SCH,2016-04-19 10:00,261,,CFS,
MIL,E,7,REL SCH,2016-04-20 10:00,394,,CFS,
MIL,E,7,REL SCH,2016-04-21 10:00,327,,CFS,
MIL,E,7,REL SCH,2016-04-22 10:00,260,,CFS,
MIL,E,7,REL SCH,2016-04-23 10:00,260,,CFS,
MIL,E,7,REL SCH,2016-04-24 10:00,260,,CFS,
MIL,E,7,REL SCH,2016-04-25 10:00,388,,CFS,
MIL,E,7,REL SCH,2016-04-26 10:00,337,,CFS,
MIL,E,7,REL SCH,2016-04-27 10:00,276,,CFS,
MIL,E,7,REL SCH,2016-04-28 10:00,407,,CFS,
MIL,E,7,REL SCH,2016-04-29 10:00,330,,CFS,
MIL,E,7,REL SCH,2016-04-30 10:00,277,,CFS,
MIL,E,7,REL SCH,2016-05-01 10:00,278,,CFS,
MIL,E,7,REL SCH,2016-05-02 10:00,408,,CFS,
MIL,E,7,REL SCH,2016-05-03 10:00,333,,CFS,
MIL,E,7,REL SCH,2016-05-04 10:00,262,,CFS,
MIL,E,7,REL SCH,2016-05-09 10:00,344,,CFS,
MIL,E,7,REL SCH,2016-05-10 10:00,335,,CFS,
MIL,E,7,REL SCH,2016-05-11 10:00,322,,CFS,
MIL,E,7,REL SCH,2016-05-12 10:00,322,,CFS,
MIL,E,7,REL SCH,2016-05-13 10:00,322,,CFS,
MIL,E,7,REL SCH,2016-05-14 10:00,322,,CFS,
MIL,E,7,REL SCH,2016-05-15 10:00,329,,CFS,
MIL,E,7,REL SCH,2016-05-16 10:00,340,,CFS,
MIL,E,7,REL SCH,2016-05-17 10:00,341,,CFS,
MIL,E,7,REL SCH,2016-05-18 10:00,342,,CFS,
MIL,E,7,REL SCH,2016-05-19 10:00,342,,CFS,
MIL,E,7,REL SCH,2016-05-20 10:00,342,,CFS,
MIL,E,7,REL SCH,2016-05-21 10:00,307,,CFS,
MIL,E,7,REL SCH,2016-05-22 10:00,339,,CFS,
MIL,E,7,REL SCH,2016-05-23 10:00,325,,CFS,
MIL,E,7,REL SCH,2016-05-24 10:00,344,,CFS,
MIL,E,7,REL SCH,2016-05-25 10:00,331,,CFS,
MIL,E,7,REL SCH,2016-05-26 10:00,332,,CFS,
MIL,E,7,REL SCH,2016-05-27 10:00,333,,CFS,
MIL,E,7,REL SCH,2016-05-28 10:00,348,,CFS,
MIL,E,7,REL SCH,2016-05-29 10:00,360,,CFS,
MIL,E,7,REL SCH,2016-05-30 10:00,361,,CFS,
MIL,E,7,REL SCH,2016-05-31 10:00,362,,CFS,
MIL,E,7,REL SCH,2016-06-01 10:00,335,,CFS,
MIL,E,7,REL SCH,2016-06-02 10:00,348,,CFS,
MIL,E,7,REL SCH,2016-06-03 10:00,349,,CFS,
MIL,E,7,REL SCH,2016-06-04 10:00,311,,CFS,
MIL,E,7,REL SCH,2016-06-05 10:00,285,,CFS,
MIL,E,7,REL SCH,2016-06-06 10:00,286,,CFS,
MIL,E,7,REL SCH,2016-06-07 10:00,288,,CFS,
MIL,E,7,REL SCH,2016-06-08 10:00,289,,CFS,
MIL,E,7,REL SCH,2016-06-09 10:00,289,,CFS,
MIL,E,7,REL SCH,2016-06-10 10:00,290,,CFS,
MIL,E,7,REL SCH,2016-06-11 10:00,291,,CFS,
MIL,E,7,REL SCH,2016-06-13 10:00,292,,CFS,
MIL,E,7,REL SCH,2016-06-14 10:00,290,,CFS,
MIL,E,7,REL SCH,2016-06-15 10:00,291,,CFS,
MIL,E,7,REL SCH,2016-06-16 10:00,291,,CFS,
MIL,E,7,REL SCH,2016-06-17 10:00,291,,CFS,
MIL,E,7,REL SCH,2016-06-18 10:00,292,,CFS,
MIL,E,7,REL SCH,2016-06-19 10:00,293,,CFS,
MIL,E,7,REL SCH,2016-06-20 10:00,293,,CFS,
MIL,E,7,REL SCH,2016-06-21 10:00,293,,CFS,
MIL,E,7,REL SCH,2016-06-22 10:00,293,,CFS,
MIL,E,7,REL SCH,2016-06-23 10:00,293,,CFS,
MIL,E,7,REL SCH,2016-06-24 10:00,293,,CFS,
MIL,E,7,REL SCH,2016-06-25 10:00,293,,CFS,
MIL,E,7,REL SCH,2016-06-26 10:00,294,,CFS,
MIL,E,7,REL SCH,2016-06-27 10:00,293,,CFS,
MIL,E,7,REL SCH,2016-06-28 10:00,293,,CFS,
MIL,E,7,REL SCH,2016-06-30 10:00,293,,CFS,
MIL,E,7,REL SCH,2016-07-01 10:00,292,,CFS,
MIL,E,7,REL SCH,2016-07-04 10:00,292,,CFS,
MIL,E,7,REL SCH,2016-07-05 10:00,292,,CFS,
MIL,E,7,REL SCH,2016-07-07 10:00,292,,CFS,
MIL,E,7,REL SCH,2016-07-09 10:00,291,,CFS,
MIL,E,7,REL SCH,2016-07-11 10:00,425,,CFS,
MIL,E,7,REL SCH,2016-07-12 10:00,491,,CFS,
MIL,E,7,REL SCH,2016-07-13 10:00,491,,CFS,
MIL,E,7,REL SCH,2016-07-14 00:00,490,,CFS,
MIL,E,7,REL SCH,2016-07-15 10:00,489,,CFS,
MIL,E,7,REL SCH,2016-07-17 10:00,488,,CFS,
MIL,E,7,REL SCH,2016-07-18 10:00,487,,CFS,
MIL,E,7,REL SCH,2016-07-19 10:00,486,,CFS,
MIL,E,7,REL SCH,2016-07-20 20:00,"1,025",,CFS,
MIL,E,7,REL SCH,2016-07-21 09:00,"1,200",,CFS,
MIL,E,7,REL SCH,2016-07-29 19:00,800,,CFS,
MIL,E,7,REL SCH,2016-08-05 09:00,745,,CFS,
MIL,E,7,REL SCH,2016-08-06 13:00,450,,CFS,
MIL,E,7,REL SCH,2016-08-07 09:00,810,,CFS,
MIL,E,7,REL SCH,2016-08-09 00:00,860,,CFS,
MIL,E,7,REL SCH,2016-08-12 10:00,485,,CFS,
MIL,E,7,REL SCH,2016-08-16 10:00,480,,CFS,
MIL,E,7,REL SCH,2016-08-21 10:00,480,,CFS,
MIL,E,7,REL SCH,2016-08-23 09:00,475,,CFS,
MIL,E,7,REL SCH,2016-09-06 16:00,470,,CFS,
MIL,E,7,REL SCH,2016-09-20 17:00,419,,CFS,
MIL,E,7,REL SCH,2016-09-21 20:00,410,,CFS,
MIL,E,7,REL SCH,2016-10-06 10:00,410,,CFS,
MIL,E,7,REL SCH,2016-10-16 10:00,410,,CFS,
MIL,E,7,REL SCH,2016-10-20 16:00,384,,CFS,
MIL,E,7,REL SCH,2016-10-27 17:00,515,,CFS,
MIL,E,7,REL SCH,2016-10-30 12:00,461,,CFS,
MIL,E,7,REL SCH,2016-11-03 09:00,442,,CFS,
MIL,E,7,REL SCH,2016-11-04 13:00,360,,CFS,
MIL,E,7,REL SCH,2016-11-08 13:00,390,,CFS,
MIL,E,7,REL SCH,2016-11-14 08:00,455,,CFS,
MIL,E,7,REL SCH,2016-11-15 02:00,452,,CFS,
MIL,E,7,REL SCH,2016-11-17 21:00,397,,CFS,
MIL,E,7,REL SCH,2016-11-18 11:00,213,,CFS,
MIL,E,7,REL SCH,2016-11-25 13:00,175,,CFS,
MIL,E,7,REL SCH,2016-11-27 10:00,135,,CFS,
MIL,E,7,REL SCH,2016-12-02 17:00,165,,CFS,
MIL,E,7,REL SCH,2016-12-03 00:00,165,,CFS,
MIL,E,7,REL SCH,2016-12-13 16:00,175,,CFS,
MIL,E,7,REL SCH,2016-12-14 08:00,180,,CFS,
MIL,E,7,REL SCH,2016-12-16 16:00,170,,CFS,
MIL,E,7,REL SCH,2016-12-20 16:00,200,,CFS,
MIL,E,7,REL SCH,2016-12-23 13:00,220,,CFS,
MIL,E,7,REL SCH,2017-01-02 08:00,220,,CFS,
MIL,E,7,REL SCH,2017-01-03 12:00,200,,CFS,
MIL,E,7,REL SCH,2017-01-04 16:00,700,,CFS,
MIL,E,7,REL SCH,2017-01-04 19:00,"1,000",,CFS,
MIL,E,7,REL SCH,2017-01-04 20:00,"1,350",,CFS,
MIL,E,7,REL SCH,2017-01-05 07:00,"1,700",,CFS,
MIL,E,7,REL SCH,2017-01-05 09:00,"2,000",,CFS,
MIL,E,7,REL SCH,2017-01-05 11:00,"2,500",,CFS,
MIL,E,7,REL SCH,2017-01-05 12:00,"2,850",,CFS,
MIL,E,7,REL SCH,2017-01-05 14:00,"3,500",,CFS,
MIL,E,7,REL SCH,2017-01-05 15:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-01-05 16:00,"5,000",,CFS,
MIL,E,7,REL SCH,2017-01-07 16:00,"6,000",,CFS,
MIL,E,7,REL SCH,2017-01-11 08:00,"6,089",,CFS,
MIL,E,7,REL SCH,2017-01-12 16:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-01-13 07:00,"5,000",,CFS,
MIL,E,7,REL SCH,2017-01-23 08:00,"4,963",,CFS,
MIL,E,7,REL SCH,2017-01-24 08:00,"4,278",,CFS,
MIL,E,7,REL SCH,2017-01-25 16:00,"4,100",,CFS,
MIL,E,7,REL SCH,2017-01-26 10:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-01-27 13:00,"4,500",,CFS,
MIL,E,7,REL SCH,2017-01-27 14:00,"5,000",,CFS,
MIL,E,7,REL SCH,2017-01-27 15:00,"5,500",,CFS,
MIL,E,7,REL SCH,2017-01-30 06:00,"3,500",,CFS,
MIL,E,7,REL SCH,2017-01-30 08:00,"2,000",,CFS,
MIL,E,7,REL SCH,2017-02-01 08:00,"1,995",,CFS,
MIL,E,7,REL SCH,2017-02-06 13:00,"3,000",,CFS,
MIL,E,7,REL SCH,2017-02-06 14:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-02-06 15:00,"5,000",,CFS,
MIL,E,7,REL SCH,2017-02-06 16:00,"6,000",,CFS,
MIL,E,7,REL SCH,2017-02-08 08:00,"6,328",,CFS,
MIL,E,7,REL SCH,2017-02-08 12:00,"7,000",,CFS,
MIL,E,7,REL SCH,2017-02-09 08:00,"7,064",,CFS,
MIL,E,7,REL SCH,2017-02-11 12:00,"8,000",,CFS,
MIL,E,7,REL SCH,2017-02-12 07:00,"9,000",,CFS,
MIL,E,7,REL SCH,2017-02-14 08:00,"8,994",,CFS,
MIL,E,7,REL SCH,2017-02-14 17:00,"8,500",,CFS,
MIL,E,7,REL SCH,2017-02-16 16:00,"8,000",,CFS,
MIL,E,7,REL SCH,2017-02-19 10:00,"8,500",,CFS,
MIL,E,7,REL SCH,2017-02-20 11:00,"7,000",,CFS,
MIL,E,7,REL SCH,2017-02-20 20:00,"8,250",,CFS,
MIL,E,7,REL SCH,2017-02-21 07:00,"8,750",,CFS,
MIL,E,7,REL SCH,2017-02-22 10:00,"9,000",,CFS,
MIL,E,7,REL SCH,2017-03-08 16:00,"8,850",,CFS,
MIL,E,7,REL SCH,2017-03-16 09:00,"7,700",,CFS,
MIL,E,7,REL SCH,2017-03-24 02:30,"7,000",,CFS,
MIL,E,7,REL SCH,2017-03-24 16:00,"6,400",,CFS,
MIL,E,7,REL SCH,2017-03-25 08:00,"6,000",,CFS,
MIL,E,7,REL SCH,2017-03-26 08:00,"5,000",,CFS,
MIL,E,7,REL SCH,2017-03-27 08:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-03-27 15:30,"3,500",,CFS,
MIL,E,7,REL SCH,2017-03-27 19:00,"3,300",,CFS,
MIL,E,7,REL SCH,2017-03-28 15:00,"3,000",,CFS,
MIL,E,7,REL SCH,2017-03-29 13:00,"2,500",,CFS,
MIL,E,7,REL SCH,2017-03-30 08:00,"2,000",,CFS,
MIL,E,7,REL SCH,2017-04-06 12:00,"2,500",,CFS,
MIL,E,7,REL SCH,2017-04-07 08:00,"3,500",,CFS,
MIL,E,7,REL SCH,2017-04-07 10:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-04-09 09:30,"4,500",,CFS,
MIL,E,7,REL SCH,2017-04-09 10:30,"5,000",,CFS,
MIL,E,7,REL SCH,2017-04-09 11:30,"5,500",,CFS,
MIL,E,7,REL SCH,2017-04-12 12:00,0,,CFS,
MIL,E,7,REL SCH,2017-04-12 17:00,"5,300",,CFS,
MIL,E,7,REL SCH,2017-04-12 18:00,"5,000",,CFS,
MIL,E,7,REL SCH,2017-04-14 10:00,"4,500",,CFS,
MIL,E,7,REL SCH,2017-04-14 14:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-04-15 08:00,"3,500",,CFS,
MIL,E,7,REL SCH,2017-04-18 16:00,"3,300",,CFS,
MIL,E,7,REL SCH,2017-04-18 17:00,"3,050",,CFS,
MIL,E,7,REL SCH,2017-04-20 13:00,"3,500",,CFS,
MIL,E,7,REL SCH,2017-04-21 10:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-04-21 13:00,"4,500",,CFS,
MIL,E,7,REL SCH,2017-04-24 08:00,"5,000",,CFS,
MIL,E,7,REL SCH,2017-04-24 10:00,"5,500",,CFS,
MIL,E,7,REL SCH,2017-04-27 08:00,"6,000",,CFS,
MIL,E,7,REL SCH,2017-05-01 14:00,"5,000",,CFS,
MIL,E,7,REL SCH,2017-05-02 18:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-05-07 10:00,"4,500",,CFS,
MIL,E,7,REL SCH,2017-05-07 13:00,"5,000",,CFS,
MIL,E,7,REL SCH,2017-05-09 12:00,"4,500",,CFS,
MIL,E,7,REL SCH,2017-05-09 15:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-05-15 17:00,"3,500",,CFS,
MIL,E,7,REL SCH,2017-05-16 17:00,"3,000",,CFS,
MIL,E,7,REL SCH,2017-05-18 12:00,"2,500",,CFS,
MIL,E,7,REL SCH,2017-05-24 13:00,"3,500",,CFS,
MIL,E,7,REL SCH,2017-05-26 07:00,"3,000",,CFS,
MIL,E,7,REL SCH,2017-05-26 09:00,"3,500",,CFS,
MIL,E,7,REL SCH,2017-05-26 11:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-05-28 07:00,"4,500",,CFS,
MIL,E,7,REL SCH,2017-05-28 09:00,"5,000",,CFS,
MIL,E,7,REL SCH,2017-05-28 11:00,"5,500",,CFS,
MIL,E,7,REL SCH,2017-05-29 10:00,"6,000",,CFS,
MIL,E,7,REL SCH,2017-05-29 13:00,"6,500",,CFS,
MIL,E,7,REL SCH,2017-05-30 08:00,"7,000",,CFS,
MIL,E,7,REL SCH,2017-05-30 10:00,"7,500",,CFS,
MIL,E,7,REL SCH,2017-05-30 12:00,"8,000",,CFS,
MIL,E,7,REL SCH,2017-05-30 13:00,"8,000",,CFS,
MIL,E,7,REL SCH,2017-06-02 08:00,"8,000",,CFS,
MIL,E,7,REL SCH,2017-06-05 08:00,"8,000",,CFS,
MIL,E,7,REL SCH,2017-06-14 11:00,"7,500",,CFS,
MIL,E,7,REL SCH,2017-06-16 09:00,"7,000",,CFS,
MIL,E,7,REL SCH,2017-06-20 09:00,"8,000",,CFS,
MIL,E,7,REL SCH,2017-06-22 14:00,"8,500",,CFS,
MIL,E,7,REL SCH,2017-06-23 14:00,"9,000",,CFS,
MIL,E,7,REL SCH,2017-06-25 15:30,"8,000",,CFS,
MIL,E,7,REL SCH,2017-06-25 18:00,"7,500",,CFS,
MIL,E,7,REL SCH,2017-06-26 08:00,"7,000",,CFS,
MIL,E,7,REL SCH,2017-06-26 09:00,"6,500",,CFS,
MIL,E,7,REL SCH,2017-06-26 10:00,"6,000",,CFS,
MIL,E,7,REL SCH,2017-06-26 17:00,"5,500",,CFS,
MIL,E,7,REL SCH,2017-06-27 09:00,"5,500",,CFS,
MIL,E,7,REL SCH,2017-06-28 08:00,"5,500",,CFS,
MIL,E,7,REL SCH,2017-06-29 08:00,"5,000",,CFS,
MIL,E,7,REL SCH,2017-06-29 10:00,"4,500",,CFS,
MIL,E,7,REL SCH,2017-06-29 16:00,"4,000",,CFS,
MIL,E,7,REL SCH,2017-06-29 17:00,"3,500",,CFS,
MIL,E,7,REL SCH,2017-06-29 19:00,"3,000",,CFS,
MIL,E,7,REL SCH,2017-06-29 21:00,"2,500",,CFS,
MIL,E,7,REL SCH,2017-07-08 02:00,"3,000",,CFS,
MIL,E,7,REL SCH,2017-07-10 00:01,"3,500",,CFS,
MIL,E,7,REL SCH,2017-07-10 07:00,"2,500",,CFS,
MIL,E,7,REL SCH,2017-07-11 00:01,"3,000",,CFS,
MIL,E,7,REL SCH,2017-07-11 07:15,"2,500",,CFS,
MIL,E,7,REL SCH,2017-07-11 10:00,"2,000",,CFS,
MIL,E,7,REL SCH,2017-07-12 00:01,"2,500",,CFS,
MIL,E,7,REL SCH,2017-07-12 07:00,"3,000",,CFS,
MIL,E,7,REL SCH,2017-07-12 22:00,"2,500",,CFS,
MIL,E,7,REL SCH,2017-07-13 00:01,"2,200",,CFS,
MIL,E,7,REL SCH,2017-07-13 19:00,"1,950",,CFS,
MIL,E,7,REL SCH,2017-07-14 10:00,"1,700",,CFS,
MIL,E,7,REL SCH,2017-07-14 13:00,"1,500",,CFS,
MIL,E,7,REL SCH,2017-07-14 15:00,"1,300",,CFS,
MIL,E,7,REL SCH,2017-07-14 17:00,"1,100",,CFS,
MIL,E,7,REL SCH,2017-07-14 19:00,900,,CFS,
MIL,E,7,REL SCH,2017-07-14 21:00,750,,CFS,
MIL,E,7,REL SCH,2017-07-18 01:00,654,,CFS,
MIL,E,7,REL SCH,2017-07-19 10:00,500,,CFS,
MIL,E,7,REL SCH,2017-07-19 14:00,450,,CFS,
MIL,E,7,REL SCH,2017-07-26 18:00,390,,CFS,
MIL,E,7,REL SCH,2017-07-27 07:00,360,,CFS,
MIL,E,7,REL SCH,2017-08-02 01:00,350,,CFS,
MIL,E,7,REL SCH,2017-08-09 11:00,365,,CFS,
MIL,E,7,REL SCH,2017-08-11 01:00,"3,598",,CFS,
MIL,E,7,REL SCH,2017-09-06 13:00,515,,CFS,
MIL,E,7,REL SCH,2017-09-06 18:00,660,,CFS,
MIL,E,7,REL SCH,2017-09-07 11:00,565,,CFS,
MIL,E,7,REL SCH,2017-09-08 09:00,471,,CFS,
MIL,E,7,REL SCH,2017-09-09 09:00,431,,CFS,
MIL,E,7,REL SCH,2017-09-11 09:00,375,,CFS,
MIL,E,7,REL SCH,2017-10-02 14:00,410,,CFS,
MIL,E,7,REL SCH,2017-10-04 14:00,384,,CFS,
MIL,E,7,REL SCH,2017-10-07 00:00,371,,CFS,
MIL,E,7,REL SCH,2017-10-24 12:00,366,,CFS,
MIL,E,7,REL SCH,2017-10-26 12:00,366,,CFS,
MIL,E,7,REL SCH,2017-10-27 11:00,400,,CFS,
MIL,E,7,REL SCH,2017-10-31 01:00,393,,CFS,
MIL,E,7,REL SCH,2017-11-20 16:00,398,,CFS,
MIL,E,7,REL SCH,2017-11-21 10:00,420,,CFS,
MIL,E,7,REL SCH,2017-11-25 11:30,398,,CFS,
MIL,E,7,REL SCH,2017-12-01 01:00,375,,CFS,
MIL,E,7,REL SCH,2017-12-15 01:00,375,,CFS,
MIL,E,7,REL SCH,2017-12-20 01:00,380,,CFS,
MIL,E,7,REL SCH,2017-12-21 17:00,410,,CFS,
MIL,E,7,REL SCH,2017-12-25 16:00,407,,CFS,
MIL,E,7,REL SCH,2018-01-10 00:00,375,,CFS,
MIL,E,7,REL SCH,2018-02-01 06:00,425,,CFS,
MIL,E,7,REL SCH,2018-02-03 10:00,590,,CFS,
MIL,E,7,REL SCH,2018-02-06 10:00,425,,CFS,
MIL,E,7,REL SCH,2018-02-14 09:00,362,,CFS,
MIL,E,7,REL SCH,2018-02-20 10:00,500,,CFS,
MIL,E,7,REL SCH,2018-02-23 10:00,300,,CFS,
MIL,E,7,REL SCH,2018-03-22 17:00,150,,CFS,
MIL,E,7,REL SCH,2018-03-22 18:00,100,,CFS,
MIL,E,7,REL SCH,2018-03-24 00:01,225,,CFS,
MIL,E,7,REL SCH,2018-03-24 10:00,300,,CFS,
MIL,E,7,REL SCH,2018-03-28 01:00,300,,CFS,
MIL,E,7,REL SCH,2018-03-28 13:00,367,,CFS,
MIL,E,7,REL SCH,2018-03-29 01:00,365,,CFS,
MIL,E,7,REL SCH,2018-03-30 20:00,367,,CFS,
MIL,E,7,REL SCH,2018-04-04 10:00,"1,100",,CFS,
MIL,E,7,REL SCH,2018-04-04 11:00,"1,000",,CFS,
MIL,E,7,REL SCH,2018-04-04 13:00,"1,000",,CFS,
MIL,E,7,REL SCH,2018-04-04 19:00,530,,CFS,
MIL,E,7,REL SCH,2018-04-05 09:00,450,,CFS,
MIL,E,7,REL SCH,2018-04-05 17:00,390,,CFS,
MIL,E,7,REL SCH,2018-04-06 01:00,367,,CFS,
MIL,E,7,REL SCH,2018-04-07 01:00,350,,CFS,
MIL,E,7,REL SCH,2018-04-20 14:00,370,,CFS,
MIL,E,7,REL SCH,2018-04-26 01:00,380,,CFS,
MIL,E,7,REL SCH,2018-04-30 01:00,391,,CFS,
MIL,E,7,REL SCH,2018-05-01 01:00,398,,CFS,
MIL,E,7,REL SCH,2018-05-03 14:00,383,,CFS,
MIL,E,7,REL SCH,2018-05-06 10:00,350,,CFS,
MIL,E,7,REL SCH,2018-05-09 10:00,375,,CFS,
